"trainer/global_step","phase_reshape_10k_resumed - _step","phase_reshape_10k_resumed - _step__MIN","phase_reshape_10k_resumed - _step__MAX","phase_reshape_10k_resumed - val/acc_epoch","phase_reshape_10k_resumed - val/acc_epoch__MIN","phase_reshape_10k_resumed - val/acc_epoch__MAX","phase_reshape_1M - _step","phase_reshape_1M - _step__MIN","phase_reshape_1M - _step__MAX","phase_reshape_1M - val/acc_epoch","phase_reshape_1M - val/acc_epoch__MIN","phase_reshape_1M - val/acc_epoch__MAX","phase_reshape_10k - _step","phase_reshape_10k - _step__MIN","phase_reshape_10k - _step__MAX","phase_reshape_10k - val/acc_epoch","phase_reshape_10k - val/acc_epoch__MIN","phase_reshape_10k - val/acc_epoch__MAX","phase_train500kids - _step","phase_train500kids - _step__MIN","phase_train500kids - _step__MAX","phase_train500kids - val/acc_epoch","phase_train500kids - val/acc_epoch__MIN","phase_train500kids - val/acc_epoch__MAX","phase_train2402 - _step","phase_train2402 - _step__MIN","phase_train2402 - _step__MAX","phase_train2402 - val/acc_epoch","phase_train2402 - val/acc_epoch__MIN","phase_train2402 - val/acc_epoch__MAX"
"996","","","","","","","","","","","","","","","","","","","11804","11804","11804","0.9720287322998047","0.9720287322998047","0.9720287322998047","","","","","",""
"997","","","","","","","","","","","","","","","","","","","11819","11819","11819","0.9720495939254761","0.9720495939254761","0.9720495939254761","","","","","",""
"999","","","","","","","","","","","","","","","","","","","11847","11847","11847","0.9720510244369507","0.9720510244369507","0.9720510244369507","3297","3297","3297","0.9756630659103394","0.9756630659103394","0.9756630659103394"
"1000","","","","","","","3477","3477","3477","0.9762542247772217","0.9762542247772217","0.9762542247772217","","","","","","","11880","11880","11880","0.9720770716667175","0.9720770716667175","0.9720770716667175","","","","","",""
"1002","","","","","","","","","","","","","","","","","","","11894","11894","11894","0.9720435738563538","0.9720435738563538","0.9720435738563538","","","","","",""
"1003","","","","","","","","","","","","","","","","","","","11909","11909","11909","0.9720715880393982","0.9720715880393982","0.9720715880393982","","","","","",""
"1004","","","","","","","","","","","","","3235","3235","3235","0.9763501286506653","0.9763501286506653","0.9763501286506653","","","","","","","","","","","",""
"1005","","","","","","","","","","","","","","","","","","","11923","11923","11923","0.9720380306243896","0.9720380306243896","0.9720380306243896","","","","","",""
"1006","","","","","","","","","","","","","","","","","","","11938","11938","11938","0.9720529317855835","0.9720529317855835","0.9720529317855835","","","","","",""
"1007","","","","","","","3491","3491","3491","0.9763305187225342","0.9763305187225342","0.9763305187225342","","","","","","","","","","","","","","","","","",""
"1008","","","","","","","","","","","","","","","","","","","11952","11952","11952","0.9720687866210938","0.9720687866210938","0.9720687866210938","3322","3322","3322","0.9757645130157471","0.9757645130157471","0.9757645130157471"
"1009","","","","","","","","","","","","","","","","","","","11982","11982","11982","0.9720309376716614","0.9720309376716614","0.9720309376716614","","","","","",""
"1011","","","","","","","","","","","","","","","","","","","11998","11998","11998","0.9720474481582642","0.9720474481582642","0.9720474481582642","","","","","",""
"1012","","","","","","","","","","","","","","","","","","","12013","12013","12013","0.9720812439918518","0.9720812439918518","0.9720812439918518","","","","","",""
"1014","","","","","","","","","","","","","3266","3266","3266","0.9764392375946045","0.9764392375946045","0.9764392375946045","12027","12027","12027","0.9721266627311707","0.9721266627311707","0.9721266627311707","","","","","",""
"1015","","","","","","","3522","3522","3522","0.9764061570167542","0.9764061570167542","0.9764061570167542","","","","","","","12042","12042","12042","0.9720963835716248","0.9720963835716248","0.9720963835716248","","","","","",""
"1017","","","","","","","","","","","","","","","","","","","12056","12056","12056","0.9720353484153748","0.9720353484153748","0.9720353484153748","3354","3354","3354","0.9758807420730591","0.9758807420730591","0.9758807420730591"
"1018","","","","","","","","","","","","","","","","","","","12071","12071","12071","0.9720348715782166","0.9720348715782166","0.9720348715782166","","","","","",""
"1020","","","","","","","","","","","","","","","","","","","12102","12102","12102","0.972123384475708","0.972123384475708","0.972123384475708","","","","","",""
"1021","","","","","","","","","","","","","","","","","","","12117","12117","12117","0.9720993638038635","0.9720993638038635","0.9720993638038635","","","","","",""
"1023","","","","","","","3553","3553","3553","0.9765523076057434","0.9765523076057434","0.9765523076057434","3297","3297","3297","0.9765504002571106","0.9765504002571106","0.9765504002571106","12131","12131","12131","0.9721572399139404","0.9721572399139404","0.9721572399139404","","","","","",""
"1024","","","","","","","","","","","","","","","","","","","12146","12146","12146","0.9721125364303589","0.9721125364303589","0.9721125364303589","","","","","",""
"1026","","","","","","","","","","","","","","","","","","","12160","12160","12160","0.9720414280891418","0.9720414280891418","0.9720414280891418","3385","3385","3385","0.9759814143180847","0.9759814143180847","0.9759814143180847"
"1027","","","","","","","","","","","","","","","","","","","12175","12175","12175","0.9719821214675903","0.9719821214675903","0.9719821214675903","","","","","",""
"1029","","","","","","","","","","","","","","","","","","","12203","12203","12203","0.9720426797866821","0.9720426797866821","0.9720426797866821","","","","","",""
"1030","","","","","","","","","","","","","","","","","","","12236","12236","12236","0.972144365310669","0.972144365310669","0.972144365310669","","","","","",""
"1031","","","","","","","3584","3584","3584","0.9766249060630798","0.9766249060630798","0.9766249060630798","","","","","","","","","","","","","","","","","",""
"1032","","","","","","","","","","","","","3329","3329","3329","0.9766629338264465","0.9766629338264465","0.9766629338264465","12250","12250","12250","0.9721778035163879","0.9721778035163879","0.9721778035163879","","","","","",""
"1033","","","","","","","","","","","","","","","","","","","12265","12265","12265","0.9721672534942627","0.9721672534942627","0.9721672534942627","","","","","",""
"1035","","","","","","","","","","","","","","","","","","","12279","12279","12279","0.9720432758331299","0.9720432758331299","0.9720432758331299","3417","3417","3417","0.9760776162147522","0.9760776162147522","0.9760776162147522"
"1036","","","","","","","","","","","","","","","","","","","12294","12294","12294","0.9721255898475647","0.9721255898475647","0.9721255898475647","","","","","",""
"1038","","","","","","","","","","","","","","","","","","","12308","12308","12308","0.972148597240448","0.972148597240448","0.972148597240448","","","","","",""
"1039","","","","","","","3606","3606","3606","0.9766930341720581","0.9766930341720581","0.9766930341720581","","","","","","","12338","12338","12338","0.9721381068229675","0.9721381068229675","0.9721381068229675","","","","","",""
"1041","","","","","","","","","","","","","3360","3360","3360","0.9767681956291199","0.9767681956291199","0.9767681956291199","12354","12354","12354","0.9720683693885803","0.9720683693885803","0.9720683693885803","","","","","",""
"1042","","","","","","","","","","","","","","","","","","","12369","12369","12369","0.9720855355262756","0.9720855355262756","0.9720855355262756","","","","","",""
"1044","","","","","","","","","","","","","","","","","","","12383","12383","12383","0.9720281362533569","0.9720281362533569","0.9720281362533569","3448","3448","3448","0.9761513471603394","0.9761513471603394","0.9761513471603394"
"1045","","","","","","","","","","","","","","","","","","","12398","12398","12398","0.972140908241272","0.972140908241272","0.972140908241272","","","","","",""
"1047","","","","","","","3629","3629","3629","0.9768082499504089","0.9768082499504089","0.9768082499504089","","","","","","","12412","12412","12412","0.9721071720123291","0.9721071720123291","0.9721071720123291","","","","","",""
"1048","","","","","","","","","","","","","","","","","","","12427","12427","12427","0.9721784591674805","0.9721784591674805","0.9721784591674805","","","","","",""
"1050","","","","","","","","","","","","","","","","","","","12458","12458","12458","0.9721269607543945","0.9721269607543945","0.9721269607543945","","","","","",""
"1051","","","","","","","","","","","","","3391","3391","3391","0.9768693447113037","0.9768693447113037","0.9768693447113037","12473","12473","12473","0.9720692038536072","0.9720692038536072","0.9720692038536072","","","","","",""
"1053","","","","","","","","","","","","","","","","","","","12487","12487","12487","0.9721054434776306","0.9721054434776306","0.9721054434776306","3480","3480","3480","0.9762421250343323","0.9762421250343323","0.9762421250343323"
"1054","","","","","","","","","","","","","","","","","","","12502","12502","12502","0.9720935821533203","0.9720935821533203","0.9720935821533203","","","","","",""
"1055","","","","","","","3660","3660","3660","0.9769137501716614","0.9769137501716614","0.9769137501716614","","","","","","","","","","","","","","","","","",""
"1056","","","","","","","","","","","","","","","","","","","12516","12516","12516","0.9720786213874817","0.9720786213874817","0.9720786213874817","","","","","",""
"1057","","","","","","","","","","","","","","","","","","","12531","12531","12531","0.9721040725708008","0.9721040725708008","0.9721040725708008","","","","","",""
"1059","","","","","","","","","","","","","","","","","","","12559","12559","12559","0.9720895290374756","0.9720895290374756","0.9720895290374756","","","","","",""
"1060","","","","","","","","","","","","","3422","3422","3422","0.976965606212616","0.976965606212616","0.976965606212616","12592","12592","12592","0.9720934629440308","0.9720934629440308","0.9720934629440308","","","","","",""
"1062","","","","","","","","","","","","","","","","","","","12606","12606","12606","0.9721255898475647","0.9721255898475647","0.9721255898475647","3511","3511","3511","0.976353108882904","0.976353108882904","0.976353108882904"
"1063","","","","","","","3691","3691","3691","0.9769821763038635","0.9769821763038635","0.9769821763038635","","","","","","","12621","12621","12621","0.9721496105194092","0.9721496105194092","0.9721496105194092","","","","","",""
"1065","","","","","","","","","","","","","","","","","","","12635","12635","12635","0.9721196293830872","0.9721196293830872","0.9721196293830872","","","","","",""
"1066","","","","","","","","","","","","","","","","","","","12650","12650","12650","0.9721727967262268","0.9721727967262268","0.9721727967262268","","","","","",""
"1068","","","","","","","","","","","","","","","","","","","12664","12664","12664","0.972134530544281","0.972134530544281","0.972134530544281","","","","","",""
"1069","","","","","","","","","","","","","3450","3450","3450","0.9770239591598511","0.9770239591598511","0.9770239591598511","12694","12694","12694","0.9721205234527588","0.9721205234527588","0.9721205234527588","","","","","",""
"1070","","","","","","","3722","3722","3722","0.9770810604095459","0.9770810604095459","0.9770810604095459","","","","","","","","","","","","","","","","","",""
"1071","","","","","","","","","","","","","","","","","","","12710","12710","12710","0.9720619916915894","0.9720619916915894","0.9720619916915894","3543","3543","3543","0.9763984680175781","0.9763984680175781","0.9763984680175781"
"1072","","","","","","","","","","","","","","","","","","","12725","12725","12725","0.9721632599830627","0.9721632599830627","0.9721632599830627","","","","","",""
"1074","","","","","","","","","","","","","","","","","","","12739","12739","12739","0.9721514582633972","0.9721514582633972","0.9721514582633972","","","","","",""
"1075","","","","","","","","","","","","","","","","","","","12754","12754","12754","0.9721498489379883","0.9721498489379883","0.9721498489379883","","","","","",""
"1077","","","","","","","","","","","","","","","","","","","12768","12768","12768","0.972091555595398","0.972091555595398","0.972091555595398","","","","","",""
