Population,UMAP1,UMAP2,SP,Color
Luhya Kenyan,4.548053,-20.015348,AFR,#6C4516
Luhya Kenyan,4.09457,-20.301939,AFR,#6C4516
Luhya Kenyan,4.4973826,-20.356083,AFR,#6C4516
Luhya Kenyan,5.054491,-19.80011,AFR,#6C4516
Luhya Kenyan,4.6240907,-19.348454,AFR,#6C4516
Luhya Kenyan,5.02364,-19.844421,AFR,#6C4516
Luhya Kenyan,4.9261446,-19.75416,AFR,#6C4516
Luhya Kenyan,4.828003,-20.323511,AFR,#6C4516
Luhya Kenyan,4.531592,-19.592419,AFR,#6C4516
Luhya Kenyan,4.152378,-19.372553,AFR,#6C4516
African American,4.2730904,-9.600519,AFR,#0D2A63
African American,4.3990817,-7.8039694,AFR,#0D2A63
African American,4.487629,-7.75059,AFR,#0D2A63
African American,4.4280667,-7.933944,AFR,#0D2A63
African American,4.20466,-7.3610444,AFR,#0D2A63
African American,4.2093415,-7.684929,AFR,#0D2A63
African American,4.289948,-7.3875456,AFR,#0D2A63
African American,4.3581104,-9.406071,AFR,#0D2A63
African American,4.1176686,-7.1699615,AFR,#0D2A63
African American,3.9139206,-7.082592,AFR,#0D2A63
African American,4.3362355,-9.141709,AFR,#0D2A63
African American,4.1190095,-9.26918,AFR,#0D2A63
African American,4.1693788,-9.273555,AFR,#0D2A63
African American,4.1560864,-9.2727585,AFR,#0D2A63
African American,4.2223954,-8.7666445,AFR,#0D2A63
African American,4.2357416,-8.232379,AFR,#0D2A63
African American,4.2644224,-8.709271,AFR,#0D2A63
African American,4.2641115,-7.909183,AFR,#0D2A63
African American,3.675434,-6.3802385,AFR,#0D2A63
African American,3.8218064,-6.744039,AFR,#0D2A63
African American,4.4648113,-7.8693943,AFR,#0D2A63
African American,3.5341845,-6.931627,AFR,#0D2A63
African American,3.6314793,-6.9570274,AFR,#0D2A63
African American,4.415698,-7.8053102,AFR,#0D2A63
African American,4.3369665,-9.5473385,AFR,#0D2A63
African American,4.2935615,-7.016672,AFR,#0D2A63
African American,4.2045383,-6.6203756,AFR,#0D2A63
African American,4.29111,-6.896993,AFR,#0D2A63
African American,3.5696027,-6.9466014,AFR,#0D2A63
African American,3.912103,-6.3402147,AFR,#0D2A63
African American,4.381294,-9.782195,AFR,#0D2A63
African American,4.1981945,-9.452812,AFR,#0D2A63
African American,4.3743997,-9.782042,AFR,#0D2A63
African American,4.3222194,-9.617149,AFR,#0D2A63
African American,4.03354,-7.426159,AFR,#0D2A63
African American,4.317169,-9.04585,AFR,#0D2A63
African American,3.919716,-7.226694,AFR,#0D2A63
African American,4.323344,-9.491492,AFR,#0D2A63
African American,4.0573955,-7.0128803,AFR,#0D2A63
African American,4.314584,-7.8325357,AFR,#0D2A63
African American,4.2779303,-8.8276205,AFR,#0D2A63
African American,17.774467,-7.9338512,AFR,#0D2A63
African American,4.0976977,-8.499121,AFR,#0D2A63
African American,4.4362206,-9.894945,AFR,#0D2A63
African American,4.4062824,-9.8599,AFR,#0D2A63
African American,3.8063967,-7.6481137,AFR,#0D2A63
African American,4.3430333,-9.3184595,AFR,#0D2A63
African American,4.0410767,-7.632185,AFR,#0D2A63
African American,4.2651496,-8.427475,AFR,#0D2A63
African American,13.158059,11.025504,AFR,#0D2A63
African American,3.6740987,-7.266825,AFR,#0D2A63
African American,4.2596707,-9.074705,AFR,#0D2A63
African American,3.9083955,-6.087862,AFR,#0D2A63
African American,17.765049,-7.828976,AFR,#0D2A63
African American,16.025328,-11.37509,AFR,#0D2A63
African American,4.3258142,-9.498457,AFR,#0D2A63
African American,4.231351,-9.448066,AFR,#0D2A63
African American,4.1774964,-6.814604,AFR,#0D2A63
African American,4.2008142,-8.715674,AFR,#0D2A63
African American,4.2149906,-8.787576,AFR,#0D2A63
African American,4.360198,-9.742438,AFR,#0D2A63
African American,3.4090667,-6.6081944,AFR,#0D2A63
African American,4.337983,-7.7323937,AFR,#0D2A63
African American,4.3859982,-9.824307,AFR,#0D2A63
African American,4.329098,-7.9372244,AFR,#0D2A63
African American,4.328493,-7.849382,AFR,#0D2A63
African American,4.312451,-9.616718,AFR,#0D2A63
African American,4.2854424,-8.016534,AFR,#0D2A63
African American,4.3106027,-6.9553957,AFR,#0D2A63
African American,4.1362233,-6.889162,AFR,#0D2A63
African American,4.2406206,-6.99851,AFR,#0D2A63
African American,4.2969437,-8.97026,AFR,#0D2A63
African American,4.389519,-9.1571455,AFR,#0D2A63
African American,4.1669183,-8.928488,AFR,#0D2A63
Mexican,16.65008,1.5375075,AMR,#AF0038
Mexican,16.582943,1.1149285,AMR,#AF0038
Mexican,16.642492,1.430889,AMR,#AF0038
Mexican,16.161974,-8.893921,AMR,#AF0038
Mexican,16.16084,-8.874828,AMR,#AF0038
Mexican,16.208454,-8.887778,AMR,#AF0038
Mexican,16.012314,-10.828577,AMR,#AF0038
Mexican,16.074465,-9.948553,AMR,#AF0038
Mexican,15.978066,-10.673721,AMR,#AF0038
Mexican,15.368325,-11.269167,AMR,#AF0038
Mexican,15.929627,-10.048203,AMR,#AF0038
Mexican,15.4744,-10.892483,AMR,#AF0038
Mexican,17.199812,-10.839471,AMR,#AF0038
Mexican,17.200731,-10.838309,AMR,#AF0038
Mexican,17.192728,-10.833659,AMR,#AF0038
Mexican,16.13499,-11.105722,AMR,#AF0038
Mexican,16.436674,-11.043514,AMR,#AF0038
Mexican,16.351355,-11.115208,AMR,#AF0038
Mexican,16.34702,-9.913408,AMR,#AF0038
Mexican,16.361275,-10.1243515,AMR,#AF0038
Mexican,16.342283,-9.952265,AMR,#AF0038
Mexican,16.531347,-4.5501714,AMR,#AF0038
Mexican,16.4718,-9.115258,AMR,#AF0038
Mexican,16.536934,-4.5603085,AMR,#AF0038
Mexican,16.541296,-4.56422,AMR,#AF0038
Mexican,16.5302,-4.549348,AMR,#AF0038
Mexican,16.49183,-4.501661,AMR,#AF0038
Mexican,16.148735,-11.241437,AMR,#AF0038
Mexican,16.04787,-11.183711,AMR,#AF0038
Mexican,16.0564,-11.142736,AMR,#AF0038
Mexican,16.413431,-9.04746,AMR,#AF0038
Mexican,17.19384,-10.836579,AMR,#AF0038
Mexican,17.231081,-10.835752,AMR,#AF0038
Mexican,15.721146,-11.110304,AMR,#AF0038
Mexican,15.915424,-11.18048,AMR,#AF0038
Mexican,15.916848,-11.14993,AMR,#AF0038
Mexican,16.13333,-11.083702,AMR,#AF0038
Mexican,16.04279,-11.387836,AMR,#AF0038
Mexican,16.071573,-11.323537,AMR,#AF0038
Mexican,16.06323,-10.149481,AMR,#AF0038
Mexican,15.98482,-10.203742,AMR,#AF0038
Mexican,16.097427,-10.04221,AMR,#AF0038
Mexican,16.101841,-9.5194645,AMR,#AF0038
Mexican,15.886928,-11.104503,AMR,#AF0038
Mexican,15.943219,-10.605374,AMR,#AF0038
Mexican,15.073024,-11.9396715,AMR,#AF0038
Mexican,15.055031,-11.97135,AMR,#AF0038
Mexican,15.104573,-11.893461,AMR,#AF0038
Mexican,15.086065,-11.958776,AMR,#AF0038
Mexican,15.085188,-11.959009,AMR,#AF0038
Mexican,15.062477,-11.983763,AMR,#AF0038
Mexican,16.035612,-11.329326,AMR,#AF0038
Mexican,15.167125,-11.837192,AMR,#AF0038
Mexican,15.526051,-11.566432,AMR,#AF0038
Mexican,15.136574,-11.861294,AMR,#AF0038
Mexican,15.445961,-11.279389,AMR,#AF0038
Mexican,15.623233,-11.117969,AMR,#AF0038
Mexican,15.577414,-11.209953,AMR,#AF0038
Mexican,16.128273,-9.664885,AMR,#AF0038
Mexican,16.073963,-9.523958,AMR,#AF0038
Mexican,16.114252,-9.567618,AMR,#AF0038
Mexican,16.406113,-10.938254,AMR,#AF0038
Mexican,15.875535,-11.048472,AMR,#AF0038
Mexican,15.885247,-10.856497,AMR,#AF0038
Mexican,15.891176,-10.988266,AMR,#AF0038
Mexican,15.241717,-11.703168,AMR,#AF0038
Mexican,15.250436,-11.671302,AMR,#AF0038
Mexican,15.178893,-11.744847,AMR,#AF0038
Mexican,15.921199,-10.997334,AMR,#AF0038
Mexican,15.967513,-11.038649,AMR,#AF0038
Mexican,15.979937,-11.049337,AMR,#AF0038
Mexican,16.405836,-9.696707,AMR,#AF0038
Mexican,16.190552,-10.145739,AMR,#AF0038
Mexican,16.057829,-10.544939,AMR,#AF0038
Mexican,16.229488,-10.307734,AMR,#AF0038
Mexican,16.249693,-10.165828,AMR,#AF0038
Mexican,16.223385,-10.330139,AMR,#AF0038
Mexican,16.226812,-10.244596,AMR,#AF0038
Mexican,16.35626,-10.282904,AMR,#AF0038
Mexican,16.430313,-10.230314,AMR,#AF0038
Mexican,16.371979,-10.2482195,AMR,#AF0038
Mexican,16.21323,-9.363862,AMR,#AF0038
Mexican,16.224928,-9.4187975,AMR,#AF0038
Mexican,16.172888,-9.358878,AMR,#AF0038
Mexican,16.085127,-10.547602,AMR,#AF0038
Mexican,15.558599,-11.226415,AMR,#AF0038
Mexican,15.801684,-11.00344,AMR,#AF0038
Mexican,15.259174,-11.453673,AMR,#AF0038
Mexican,15.386548,-11.28561,AMR,#AF0038
Mexican,15.352559,-11.285001,AMR,#AF0038
Mexican,15.877209,-11.001634,AMR,#AF0038
Mexican,16.024412,-10.390673,AMR,#AF0038
Mexican,16.0361,-10.578366,AMR,#AF0038
Mexican,16.361118,-9.51497,AMR,#AF0038
Mexican,16.315292,-9.905287,AMR,#AF0038
Mexican,16.233898,-10.169367,AMR,#AF0038
Mexican,16.303099,-10.000823,AMR,#AF0038
Toscani Italian,17.96585,3.057416,EUR,#2E91E5
Toscani Italian,16.553486,2.2688732,EUR,#2E91E5
Toscani Italian,16.890469,2.2598805,EUR,#2E91E5
Toscani Italian,18.131697,1.876529,EUR,#2E91E5
Toscani Italian,17.670832,1.7127537,EUR,#2E91E5
Toscani Italian,18.34503,1.7413453,EUR,#2E91E5
Toscani Italian,17.08231,2.1227045,EUR,#2E91E5
Toscani Italian,16.71583,2.6215355,EUR,#2E91E5
Toscani Italian,16.564926,2.2189517,EUR,#2E91E5
Toscani Italian,18.047848,1.9058216,EUR,#2E91E5
Toscani Italian,16.691359,2.063514,EUR,#2E91E5
Toscani Italian,18.226685,1.6957465,EUR,#2E91E5
Toscani Italian,17.391045,2.1040215,EUR,#2E91E5
Toscani Italian,16.766884,2.1543653,EUR,#2E91E5
Toscani Italian,17.901981,2.7844248,EUR,#2E91E5
Toscani Italian,18.234953,1.5507642,EUR,#2E91E5
Toscani Italian,18.254463,1.5943992,EUR,#2E91E5
Toscani Italian,16.824795,2.2331326,EUR,#2E91E5
Toscani Italian,17.025974,2.1308322,EUR,#2E91E5
Toscani Italian,17.987232,1.9438331,EUR,#2E91E5
Toscani Italian,18.112938,1.7591894,EUR,#2E91E5
Toscani Italian,17.060482,3.118384,EUR,#2E91E5
Toscani Italian,18.43102,2.2351484,EUR,#2E91E5
Toscani Italian,17.619831,2.5538938,EUR,#2E91E5
Toscani Italian,17.921034,2.7623339,EUR,#2E91E5
Toscani Italian,16.926321,2.4974096,EUR,#2E91E5
Toscani Italian,16.628544,2.4421086,EUR,#2E91E5
Toscani Italian,17.749321,2.6773329,EUR,#2E91E5
Toscani Italian,16.407982,2.3871899,EUR,#2E91E5
Toscani Italian,17.005589,2.0291026,EUR,#2E91E5
Toscani Italian,18.072212,2.458876,EUR,#2E91E5
Toscani Italian,16.550364,2.1829839,EUR,#2E91E5
Toscani Italian,16.493273,2.4694421,EUR,#2E91E5
Toscani Italian,16.843443,1.97337,EUR,#2E91E5
Toscani Italian,18.370867,1.9545676,EUR,#2E91E5
Toscani Italian,16.994911,2.434807,EUR,#2E91E5
Toscani Italian,17.61143,1.7239542,EUR,#2E91E5
Toscani Italian,18.165985,2.039593,EUR,#2E91E5
Toscani Italian,18.71221,2.2817855,EUR,#2E91E5
Toscani Italian,16.932652,2.739567,EUR,#2E91E5
Toscani Italian,17.436174,2.0787463,EUR,#2E91E5
Toscani Italian,16.529335,2.5455058,EUR,#2E91E5
Toscani Italian,16.66694,2.5558074,EUR,#2E91E5
Toscani Italian,17.031422,1.8660073,EUR,#2E91E5
Toscani Italian,17.316654,1.8017485,EUR,#2E91E5
Toscani Italian,18.012716,2.3033788,EUR,#2E91E5
Toscani Italian,17.429056,1.7555754,EUR,#2E91E5
Toscani Italian,17.899235,2.854666,EUR,#2E91E5
Toscani Italian,18.171333,1.8646326,EUR,#2E91E5
Toscani Italian,18.55363,1.9853551,EUR,#2E91E5
Toscani Italian,17.676285,1.7541112,EUR,#2E91E5
Toscani Italian,16.408592,2.3721082,EUR,#2E91E5
Toscani Italian,18.193937,1.9002538,EUR,#2E91E5
Toscani Italian,16.326523,2.3403769,EUR,#2E91E5
Toscani Italian,18.052757,2.797999,EUR,#2E91E5
Toscani Italian,16.539885,2.3261647,EUR,#2E91E5
Toscani Italian,17.976421,2.923524,EUR,#2E91E5
Toscani Italian,18.140509,1.5863688,EUR,#2E91E5
Toscani Italian,18.286242,1.6793168,EUR,#2E91E5
Toscani Italian,16.697454,1.9524345,EUR,#2E91E5
Toscani Italian,17.891903,2.747042,EUR,#2E91E5
Toscani Italian,17.859694,2.6917534,EUR,#2E91E5
Toscani Italian,18.71194,2.59848,EUR,#2E91E5
Toscani Italian,16.379854,2.3199863,EUR,#2E91E5
Toscani Italian,17.384315,2.814034,EUR,#2E91E5
Toscani Italian,17.809032,1.6361147,EUR,#2E91E5
Toscani Italian,17.78244,2.4856005,EUR,#2E91E5
Toscani Italian,16.727318,2.717266,EUR,#2E91E5
Toscani Italian,17.415283,1.8450754,EUR,#2E91E5
Toscani Italian,17.94975,2.5744314,EUR,#2E91E5
Toscani Italian,17.41389,1.6079344,EUR,#2E91E5
Toscani Italian,18.059412,2.9723244,EUR,#2E91E5
Toscani Italian,18.659708,2.248442,EUR,#2E91E5
Toscani Italian,18.558863,2.1030428,EUR,#2E91E5
Toscani Italian,16.7883,2.4642413,EUR,#2E91E5
Toscani Italian,16.943802,2.8257194,EUR,#2E91E5
Toscani Italian,16.63094,2.560604,EUR,#2E91E5
Toscani Italian,18.598568,2.9281707,EUR,#2E91E5
Toscani Italian,16.484081,2.1979833,EUR,#2E91E5
Toscani Italian,16.456097,2.5550687,EUR,#2E91E5
Toscani Italian,17.820665,2.3105025,EUR,#2E91E5
Toscani Italian,18.46613,2.0517578,EUR,#2E91E5
Toscani Italian,17.997995,1.7622223,EUR,#2E91E5
Toscani Italian,17.637411,1.6630044,EUR,#2E91E5
Toscani Italian,16.43428,2.4863305,EUR,#2E91E5
Toscani Italian,16.581161,2.4847705,EUR,#2E91E5
Toscani Italian,17.422663,1.8568431,EUR,#2E91E5
Toscani Italian,18.42799,1.6662908,EUR,#2E91E5
Toscani Italian,17.974318,3.080867,EUR,#2E91E5
Toscani Italian,16.563065,2.476926,EUR,#2E91E5
Toscani Italian,17.639051,1.7073746,EUR,#2E91E5
Toscani Italian,17.732563,1.7602414,EUR,#2E91E5
Toscani Italian,18.248365,2.254936,EUR,#2E91E5
Toscani Italian,16.46711,2.192802,EUR,#2E91E5
Toscani Italian,18.129805,2.0311236,EUR,#2E91E5
Toscani Italian,16.350677,2.3332386,EUR,#2E91E5
Toscani Italian,17.963696,2.2855196,EUR,#2E91E5
Toscani Italian,17.729952,1.944229,EUR,#2E91E5
Toscani Italian,18.63854,2.6389575,EUR,#2E91E5
Toscani Italian,16.33075,2.2513697,EUR,#2E91E5
Toscani Italian,16.621664,2.072908,EUR,#2E91E5
Toscani Italian,18.607891,2.5941446,EUR,#2E91E5
Toscani Italian,18.283405,2.963029,EUR,#2E91E5
Toscani Italian,18.169409,2.3676665,EUR,#2E91E5
Toscani Italian,16.866377,2.3669798,EUR,#2E91E5
Toscani Italian,16.44931,2.1265037,EUR,#2E91E5
Toscani Italian,17.711641,1.6191633,EUR,#2E91E5
Gujarati Indian,-11.362423,0.9042788,SAS,#E15F99
Gujarati Indian,-11.55159,1.1861274,SAS,#E15F99
Gujarati Indian,-13.12473,7.140841,SAS,#E15F99
Gujarati Indian,-13.295013,6.862798,SAS,#E15F99
Gujarati Indian,-11.045772,1.177101,SAS,#E15F99
Gujarati Indian,-13.089784,6.7752576,SAS,#E15F99
Gujarati Indian,-11.560126,1.4106263,SAS,#E15F99
Gujarati Indian,-12.780079,6.8090305,SAS,#E15F99
Gujarati Indian,-11.348927,1.1147975,SAS,#E15F99
Gujarati Indian,-13.299778,6.8601007,SAS,#E15F99
Gujarati Indian,-11.046555,1.8985372,SAS,#E15F99
Gujarati Indian,-13.713151,6.9022613,SAS,#E15F99
Gujarati Indian,-13.788875,6.937187,SAS,#E15F99
Gujarati Indian,-11.290162,1.3157719,SAS,#E15F99
Gujarati Indian,-12.898074,6.6294994,SAS,#E15F99
Gujarati Indian,-10.894026,0.9619554,SAS,#E15F99
Gujarati Indian,-11.5025215,1.1858063,SAS,#E15F99
Gujarati Indian,-12.7852545,6.827994,SAS,#E15F99
Gujarati Indian,-12.766373,6.8571515,SAS,#E15F99
Gujarati Indian,-13.095786,6.824975,SAS,#E15F99
Gujarati Indian,-11.413218,1.5876139,SAS,#E15F99
Gujarati Indian,-11.440011,1.7850813,SAS,#E15F99
Gujarati Indian,-10.8382015,1.2851794,SAS,#E15F99
Gujarati Indian,-12.808046,6.7592955,SAS,#E15F99
Gujarati Indian,-12.825407,6.8360996,SAS,#E15F99
Gujarati Indian,-13.014024,7.3926263,SAS,#E15F99
Gujarati Indian,-13.003433,7.2951007,SAS,#E15F99
Gujarati Indian,-11.524325,1.2715757,SAS,#E15F99
Gujarati Indian,-11.025975,0.92925084,SAS,#E15F99
Gujarati Indian,-12.856812,6.74322,SAS,#E15F99
Gujarati Indian,-11.001376,1.1541497,SAS,#E15F99
Gujarati Indian,-11.393547,1.47042,SAS,#E15F99
Gujarati Indian,-11.312857,1.039055,SAS,#E15F99
Gujarati Indian,-13.101827,7.2445073,SAS,#E15F99
Gujarati Indian,-13.721443,6.9007187,SAS,#E15F99
Gujarati Indian,-11.205976,1.2952334,SAS,#E15F99
Gujarati Indian,-10.913992,0.82060105,SAS,#E15F99
Gujarati Indian,-13.133727,7.020091,SAS,#E15F99
Gujarati Indian,-11.075442,0.7190895,SAS,#E15F99
Gujarati Indian,-11.403605,1.5216211,SAS,#E15F99
Gujarati Indian,-13.018565,7.2546372,SAS,#E15F99
Gujarati Indian,-10.973319,-1.9041474,SAS,#E15F99
Gujarati Indian,-13.257629,6.6089497,SAS,#E15F99
Gujarati Indian,-10.93214,0.8179339,SAS,#E15F99
Gujarati Indian,-11.272839,0.779009,SAS,#E15F99
Gujarati Indian,-13.411505,6.87243,SAS,#E15F99
Gujarati Indian,-11.475479,0.6858404,SAS,#E15F99
Gujarati Indian,-11.385358,1.5958996,SAS,#E15F99
Gujarati Indian,-11.117921,0.8194101,SAS,#E15F99
Gujarati Indian,-10.578484,-1.2955179,SAS,#E15F99
Gujarati Indian,-10.023696,-0.85344946,SAS,#E15F99
Gujarati Indian,-11.074949,1.8784564,SAS,#E15F99
Gujarati Indian,-13.182622,6.702022,SAS,#E15F99
Gujarati Indian,-13.051642,6.670158,SAS,#E15F99
Gujarati Indian,-12.875396,6.886961,SAS,#E15F99
Gujarati Indian,-13.653415,6.8696165,SAS,#E15F99
Gujarati Indian,-13.060659,6.524968,SAS,#E15F99
Gujarati Indian,-12.811504,6.794961,SAS,#E15F99
Gujarati Indian,-12.938331,6.4635887,SAS,#E15F99
Gujarati Indian,-11.002433,0.49477166,SAS,#E15F99
Gujarati Indian,-13.595759,6.878748,SAS,#E15F99
Gujarati Indian,-13.142684,7.0433245,SAS,#E15F99
Gujarati Indian,-11.201032,-1.698818,SAS,#E15F99
Gujarati Indian,-11.224243,0.3835235,SAS,#E15F99
Gujarati Indian,-13.187347,6.7961273,SAS,#E15F99
Gujarati Indian,-13.035443,7.275813,SAS,#E15F99
Gujarati Indian,-12.899467,6.6423044,SAS,#E15F99
Gujarati Indian,-13.256228,6.7761984,SAS,#E15F99
Gujarati Indian,-13.822958,6.906041,SAS,#E15F99
Gujarati Indian,-13.001836,6.9433203,SAS,#E15F99
Gujarati Indian,-13.045277,7.252651,SAS,#E15F99
Gujarati Indian,-13.291225,6.6461034,SAS,#E15F99
Gujarati Indian,-12.863164,6.793883,SAS,#E15F99
Gujarati Indian,-13.407314,6.759549,SAS,#E15F99
Gujarati Indian,-11.469627,1.771508,SAS,#E15F99
Gujarati Indian,-13.187847,6.844613,SAS,#E15F99
Gujarati Indian,-12.922076,6.350785,SAS,#E15F99
Gujarati Indian,-13.000833,6.1422887,SAS,#E15F99
Gujarati Indian,-13.192119,6.5071945,SAS,#E15F99
Gujarati Indian,-13.129123,6.9629664,SAS,#E15F99
Gujarati Indian,-13.085205,7.0625186,SAS,#E15F99
Gujarati Indian,-12.8474865,6.6919518,SAS,#E15F99
Gujarati Indian,-11.557403,0.74493223,SAS,#E15F99
Gujarati Indian,-12.856772,6.715256,SAS,#E15F99
Gujarati Indian,-13.391362,6.7875266,SAS,#E15F99
Gujarati Indian,-13.819628,6.9639516,SAS,#E15F99
Gujarati Indian,-11.309796,0.5671825,SAS,#E15F99
Gujarati Indian,-13.043854,6.648268,SAS,#E15F99
Gujarati Indian,-13.21222,6.7767935,SAS,#E15F99
Gujarati Indian,-13.305725,6.758695,SAS,#E15F99
Gujarati Indian,-12.926296,6.618934,SAS,#E15F99
Gujarati Indian,-13.258668,6.6359386,SAS,#E15F99
Gujarati Indian,-13.114991,6.57827,SAS,#E15F99
Gujarati Indian,-13.0417185,7.3211684,SAS,#E15F99
Gujarati Indian,-13.76206,6.921287,SAS,#E15F99
Gujarati Indian,-13.760873,6.9110804,SAS,#E15F99
Gujarati Indian,-12.986306,6.7357726,SAS,#E15F99
Gujarati Indian,-13.256401,6.684909,SAS,#E15F99
Gujarati Indian,-12.823043,6.8305783,SAS,#E15F99
Gujarati Indian,-12.7953,6.795425,SAS,#E15F99
Gujarati Indian,-13.8222275,6.93549,SAS,#E15F99
Gujarati Indian,-13.027343,7.0618286,SAS,#E15F99
Gujarati Indian,-13.295783,6.845923,SAS,#E15F99
